file_name,file_size,num_sections,num_segments,has_dwarf_info,dwarf_info_config_machine_arch,dwarf_info_config_default_address_size,dwarf_info_config_little_endian,dwarf_info_debug_info_sec,dwarf_info_debug_aranges_sec,dwarf_info_debug_abbrev_sec,dwarf_info_debug_frame_sec,dwarf_info_debug_str_sec,dwarf_info_debug_loc_sec,dwarf_info_debug_ranges_sec,dwarf_info_debug_line_sec,dwarf_info_debug_pubtypes_sec,dwarf_info_debug_pubnames_sec,has_ehabi_info,ehabi_infos,machine_arch,shstrndx,identify_file,sec_header_sh_name,sec_header_sh_type,sec_header_sh_flags,sec_header_sh_addr,sec_header_sh_offset,sec_header_sh_size,sec_header_sh_link,sec_header_sh_info,sec_header_sh_addralign,sec_header_sh_entsize,elf_head_ident_EI_MAG,elf_head_ident_EI_CLASS,elf_head_ident_EI_DATA,elf_head_ident_EI_VERSION,elf_head_ident_EI_OSABI,elf_head_ident_EI_ABIVERSION,elf_head_e_type,elf_head_e_machine,elf_head_e_version,elf_head_e_entry,elf_head_e_phoff,elf_head_e_shoff,elf_head_e_flags,elf_head_e_ehsize,elf_head_e_phentsize,elf_head_e_phnum,elf_head_e_shentsize,elf_head_e_shnum,elf_head_e_shstrndx,seg0_head_p_type,seg0_PT_LOAD_p_offset,seg0_PT_LOAD_p_filesz,seg0_PT_LOAD_p_memsz,seg0_PT_LOAD_p_flags,seg0_PT_LOAD_p_align,seg0_PT_LOAD_p_vaddr,seg0_PT_LOAD_p_paddr,seg1_head_p_type,seg1_PT_LOAD_p_offset,seg1_PT_LOAD_p_filesz,seg1_PT_LOAD_p_memsz,seg1_PT_LOAD_p_flags,seg1_PT_LOAD_p_align,seg1_PT_LOAD_p_vaddr,seg1_PT_LOAD_p_paddr,seg2_head_p_type,seg2_PT_GNU_STACK_p_offset,seg2_PT_GNU_STACK_p_filesz,seg2_PT_GNU_STACK_p_memsz,seg2_PT_GNU_STACK_p_flags,seg2_PT_GNU_STACK_p_align,seg2_PT_GNU_STACK_p_vaddr,seg2_PT_GNU_STACK_p_paddr,section_,section__sh_name,section__sh_type,section__sh_flags,section__sh_addr,section__sh_offset,section__sh_size,section__sh_link,section__sh_info,section__sh_addralign,section__sh_entsize,section_init,section_init_sh_name,section_init_sh_type,section_init_sh_flags,section_init_sh_addr,section_init_sh_offset,section_init_sh_size,section_init_sh_link,section_init_sh_info,section_init_sh_addralign,section_init_sh_entsize,section_text,section_text_sh_name,section_text_sh_type,section_text_sh_flags,section_text_sh_addr,section_text_sh_offset,section_text_sh_size,section_text_sh_link,section_text_sh_info,section_text_sh_addralign,section_text_sh_entsize,section_fini,section_fini_sh_name,section_fini_sh_type,section_fini_sh_flags,section_fini_sh_addr,section_fini_sh_offset,section_fini_sh_size,section_fini_sh_link,section_fini_sh_info,section_fini_sh_addralign,section_fini_sh_entsize,section_rodata,section_rodata_sh_name,section_rodata_sh_type,section_rodata_sh_flags,section_rodata_sh_addr,section_rodata_sh_offset,section_rodata_sh_size,section_rodata_sh_link,section_rodata_sh_info,section_rodata_sh_addralign,section_rodata_sh_entsize,section_eh_frame,section_eh_frame_sh_name,section_eh_frame_sh_type,section_eh_frame_sh_flags,section_eh_frame_sh_addr,section_eh_frame_sh_offset,section_eh_frame_sh_size,section_eh_frame_sh_link,section_eh_frame_sh_info,section_eh_frame_sh_addralign,section_eh_frame_sh_entsize,section_ctors,section_ctors_sh_name,section_ctors_sh_type,section_ctors_sh_flags,section_ctors_sh_addr,section_ctors_sh_offset,section_ctors_sh_size,section_ctors_sh_link,section_ctors_sh_info,section_ctors_sh_addralign,section_ctors_sh_entsize,section_dtors,section_dtors_sh_name,section_dtors_sh_type,section_dtors_sh_flags,section_dtors_sh_addr,section_dtors_sh_offset,section_dtors_sh_size,section_dtors_sh_link,section_dtors_sh_info,section_dtors_sh_addralign,section_dtors_sh_entsize,section_jcr,section_jcr_sh_name,section_jcr_sh_type,section_jcr_sh_flags,section_jcr_sh_addr,section_jcr_sh_offset,section_jcr_sh_size,section_jcr_sh_link,section_jcr_sh_info,section_jcr_sh_addralign,section_jcr_sh_entsize,section_data,section_data_sh_name,section_data_sh_type,section_data_sh_flags,section_data_sh_addr,section_data_sh_offset,section_data_sh_size,section_data_sh_link,section_data_sh_info,section_data_sh_addralign,section_data_sh_entsize,section_bss,section_bss_sh_name,section_bss_sh_type,section_bss_sh_flags,section_bss_sh_addr,section_bss_sh_offset,section_bss_sh_size,section_bss_sh_link,section_bss_sh_info,section_bss_sh_addralign,section_bss_sh_entsize,section_comment,section_comment_sh_name,section_comment_sh_type,section_comment_sh_flags,section_comment_sh_addr,section_comment_sh_offset,section_comment_sh_size,section_comment_sh_link,section_comment_sh_info,section_comment_sh_addralign,section_comment_sh_entsize,section_shstrtab,section_shstrtab_sh_name,section_shstrtab_sh_type,section_shstrtab_sh_flags,section_shstrtab_sh_addr,section_shstrtab_sh_offset,section_shstrtab_sh_size,section_shstrtab_sh_link,section_shstrtab_sh_info,section_shstrtab_sh_addralign,section_shstrtab_sh_entsize,section_symtab,section_symtab_sh_name,section_symtab_sh_type,section_symtab_sh_flags,section_symtab_sh_addr,section_symtab_sh_offset,section_symtab_sh_size,section_symtab_sh_link,section_symtab_sh_info,section_symtab_sh_addralign,section_symtab_sh_entsize,section_strtab,section_strtab_sh_name,section_strtab_sh_type,section_strtab_sh_flags,section_strtab_sh_addr,section_strtab_sh_offset,section_strtab_sh_size,section_strtab_sh_link,section_strtab_sh_info,section_strtab_sh_addralign,section_strtab_sh_entsize
4a04350f18f8d3eb4e0e154c912d0e9e,105394,16,3,True,x86,4,True,,,,,,,,,,,False,,x86,13,,17,SHT_STRTAB,0,0,82144,111,0,0,1,0,"[127, 69, 76, 70]",ELFCLASS32,ELFDATA2LSB,EV_CURRENT,ELFOSABI_SYSV,0,ET_EXEC,EM_386,EV_CURRENT,134513000,52,82256,0,52,32,3,40,16,13,PT_LOAD,0,76520,76520,5,4096,134512640,134512640,PT_LOAD,77824,1152,27524,6,4096,134590464,134590464,PT_GNU_STACK,0,0,0,6,4,0,0,,0,SHT_NULL,0,0,0,0,0,0,0,0,.init,27,SHT_PROGBITS,6,134512788,148,28,0,0,1,0,.text,33,SHT_PROGBITS,6,134512816,176,64020,0,0,16,0,.fini,39,SHT_PROGBITS,6,134576836,64196,23,0,0,1,0,.rodata,45,SHT_PROGBITS,2,134576864,64224,12290,0,0,32,0,.eh_frame,53,SHT_PROGBITS,2,134589156,76516,4,0,0,4,0,.ctors,63,SHT_PROGBITS,3,134590464,77824,8,0,0,4,0,.dtors,70,SHT_PROGBITS,3,134590472,77832,8,0,0,4,0,.jcr,77,SHT_PROGBITS,3,134590480,77840,4,0,0,4,0,.data,91,SHT_PROGBITS,3,134590496,77856,1120,0,0,32,0,.bss,97,SHT_NOBITS,3,134591616,78976,26372,0,0,32,0,.comment,102,SHT_PROGBITS,0,0,78976,3168,0,0,1,0,.shstrtab,17,SHT_STRTAB,0,0,82144,111,0,0,1,0,.symtab,1,SHT_SYMTAB,0,0,82896,12864,15,276,4,16,.strtab,9,SHT_STRTAB,0,0,95760,9634,0,0,1,0
2ff054b6decbf8553264a9571c977cf4,72130,16,3,True,Hitachi SH,4,True,,,,,,,,,,,False,,Hitachi SH,13,,17,SHT_STRTAB,0,0,56792,107,0,0,1,0,"[127, 69, 76, 70]",ELFCLASS32,ELFDATA2LSB,EV_CURRENT,ELFOSABI_SYSV,0,ET_EXEC,EM_SH,EV_CURRENT,4194720,52,56900,9,52,32,3,40,16,13,PT_LOAD,0,53836,53836,5,65536,4194304,4194304,PT_LOAD,53836,1120,26056,6,65536,4313676,4313676,PT_GNU_STACK,0,0,0,7,4,0,0,,0,SHT_NULL,0,0,0,0,0,0,0,0,.init,27,SHT_PROGBITS,6,4194452,148,48,0,0,4,0,.text,33,SHT_PROGBITS,6,4194528,224,46144,0,0,32,0,.fini,39,SHT_PROGBITS,6,4240672,46368,36,0,0,4,0,.rodata,45,SHT_PROGBITS,2,4240708,46404,7428,0,0,4,0,.eh_frame,53,SHT_PROGBITS,2,4248136,53832,4,0,0,4,0,.ctors,63,SHT_PROGBITS,3,4313676,53836,8,0,0,4,0,.dtors,70,SHT_PROGBITS,3,4313684,53844,8,0,0,4,0,.jcr,77,SHT_PROGBITS,3,4313692,53852,4,0,0,4,0,.data,82,SHT_PROGBITS,3,4313696,53856,1084,0,0,4,0,.bss,93,SHT_NOBITS,3,4314796,54956,24936,0,0,4,0,.comment,98,SHT_PROGBITS,0,0,54956,1836,0,0,1,0,.shstrtab,17,SHT_STRTAB,0,0,56792,107,0,0,1,0,.symtab,1,SHT_SYMTAB,0,0,57540,8528,15,185,4,16,.strtab,9,SHT_STRTAB,0,0,66068,6062,0,0,1,0
1ee2dddb030264d5d2b5489e8c67b032,128252,16,3,True,Hitachi SH,4,True,,,,,,,,,,,False,,Hitachi SH,13,,17,SHT_STRTAB,0,0,107108,107,0,0,1,0,"[127, 69, 76, 70]",ELFCLASS32,ELFDATA2LSB,EV_CURRENT,ELFOSABI_SYSV,0,ET_EXEC,EM_SH,EV_CURRENT,4194720,52,107216,9,52,32,3,40,16,13,PT_LOAD,0,102780,102780,5,65536,4194304,4194304,PT_LOAD,102780,1412,26864,6,65536,4362620,4362620,PT_GNU_STACK,0,0,0,7,4,0,0,,0,SHT_NULL,0,0,0,0,0,0,0,0,.init,27,SHT_PROGBITS,6,4194452,148,48,0,0,4,0,.text,33,SHT_PROGBITS,6,4194528,224,88352,0,0,32,0,.fini,39,SHT_PROGBITS,6,4282880,88576,36,0,0,4,0,.rodata,45,SHT_PROGBITS,2,4282916,88612,14164,0,0,4,0,.eh_frame,53,SHT_PROGBITS,2,4297080,102776,4,0,0,4,0,.ctors,63,SHT_PROGBITS,3,4362620,102780,8,0,0,4,0,.dtors,70,SHT_PROGBITS,3,4362628,102788,8,0,0,4,0,.jcr,77,SHT_PROGBITS,3,4362636,102796,4,0,0,4,0,.data,82,SHT_PROGBITS,3,4362640,102800,1376,0,0,4,0,.bss,93,SHT_NOBITS,3,4364032,104192,25452,0,0,4,0,.comment,98,SHT_PROGBITS,0,0,104192,2916,0,0,1,0,.shstrtab,17,SHT_STRTAB,0,0,107108,107,0,0,1,0,.symtab,1,SHT_SYMTAB,0,0,107856,11648,15,267,4,16,.strtab,9,SHT_STRTAB,0,0,119504,8748,0,0,1,0
5a9fc3840311a393bc85787c5d99c6d8,115185,16,3,True,x86,4,True,,,,,,,,,,,False,,x86,13,,17,SHT_STRTAB,0,0,94332,111,0,0,1,0,"[127, 69, 76, 70]",ELFCLASS32,ELFDATA2LSB,EV_CURRENT,ELFOSABI_SYSV,0,ET_EXEC,EM_386,EV_CURRENT,134512996,52,94444,0,52,32,3,40,16,13,PT_LOAD,0,87272,87272,5,4096,134512640,134512640,PT_LOAD,87272,4216,30556,6,4096,134604008,134604008,PT_GNU_STACK,0,0,0,6,4,0,0,,0,SHT_NULL,0,0,0,0,0,0,0,0,.init,27,SHT_PROGBITS,6,134512788,148,28,0,0,1,0,.text,33,SHT_PROGBITS,6,134512816,176,52056,0,0,16,0,.fini,39,SHT_PROGBITS,6,134564872,52232,23,0,0,1,0,.rodata,45,SHT_PROGBITS,2,134564896,52256,35010,0,0,32,0,.eh_frame,53,SHT_PROGBITS,2,134599908,87268,4,0,0,4,0,.ctors,63,SHT_PROGBITS,3,134604008,87272,8,0,0,4,0,.dtors,70,SHT_PROGBITS,3,134604016,87280,8,0,0,4,0,.jcr,77,SHT_PROGBITS,3,134604024,87288,4,0,0,4,0,.data,91,SHT_PROGBITS,3,134604064,87328,4160,0,0,32,0,.bss,97,SHT_NOBITS,3,134608224,91488,26340,0,0,32,0,.comment,102,SHT_PROGBITS,0,0,91488,2844,0,0,1,0,.shstrtab,17,SHT_STRTAB,0,0,94332,111,0,0,1,0,.symtab,1,SHT_SYMTAB,0,0,95084,11456,15,255,4,16,.strtab,9,SHT_STRTAB,0,0,106540,8645,0,0,1,0
1cae385c819e4ebeda33b7e9a60035a1,129294,16,3,True,x86,4,True,,,,,,,,,,,False,,x86,13,,17,SHT_STRTAB,0,0,107000,111,0,0,1,0,"[127, 69, 76, 70]",ELFCLASS32,ELFDATA2LSB,EV_CURRENT,ELFOSABI_SYSV,0,ET_EXEC,EM_386,EV_CURRENT,134512996,52,107112,0,52,32,3,40,16,13,PT_LOAD,0,102504,102504,5,4096,134512640,134512640,PT_LOAD,102504,1400,27740,6,4096,134619240,134619240,PT_GNU_STACK,0,0,0,6,4,0,0,,0,SHT_NULL,0,0,0,0,0,0,0,0,.init,27,SHT_PROGBITS,6,134512788,148,28,0,0,1,0,.text,33,SHT_PROGBITS,6,134512816,176,59448,0,0,16,0,.fini,39,SHT_PROGBITS,6,134572264,59624,23,0,0,1,0,.rodata,45,SHT_PROGBITS,2,134572288,59648,42850,0,0,32,0,.eh_frame,53,SHT_PROGBITS,2,134615140,102500,4,0,0,4,0,.ctors,63,SHT_PROGBITS,3,134619240,102504,8,0,0,4,0,.dtors,70,SHT_PROGBITS,3,134619248,102512,8,0,0,4,0,.jcr,77,SHT_PROGBITS,3,134619256,102520,4,0,0,4,0,.data,91,SHT_PROGBITS,3,134619296,102560,1344,0,0,32,0,.bss,97,SHT_NOBITS,3,134620640,103904,26340,0,0,32,0,.comment,102,SHT_PROGBITS,0,0,103904,3096,0,0,1,0,.shstrtab,17,SHT_STRTAB,0,0,107000,111,0,0,1,0,.symtab,1,SHT_SYMTAB,0,0,107752,12320,15,270,4,16,.strtab,9,SHT_STRTAB,0,0,120072,9222,0,0,1,0
2e491e3237f38d704b812227a200cc18,225446,15,3,True,x64,8,True,,,,,,,,,,,False,,x64,12,,17,SHT_STRTAB,0,0,171724,102,0,0,1,0,"[127, 69, 76, 70]",ELFCLASS64,ELFDATA2LSB,EV_CURRENT,ELFOSABI_SYSV,0,ET_EXEC,EM_X86_64,EV_CURRENT,4194708,64,171832,0,64,56,3,64,15,12,PT_LOAD,0,127752,127752,5,1048576,4194304,4194304,PT_LOAD,131072,36440,81896,6,1048576,5373952,5373952,PT_GNU_STACK,0,0,0,6,8,0,0,,0,SHT_NULL,0,0,0,0,0,0,0,0,.init,27,SHT_PROGBITS,6,4194536,232,19,0,0,1,0,.text,33,SHT_PROGBITS,6,4194560,256,111512,0,0,16,0,.fini,39,SHT_PROGBITS,6,4306072,111768,14,0,0,1,0,.rodata,45,SHT_PROGBITS,2,4306112,111808,15939,0,0,32,0,.eh_frame,53,SHT_PROGBITS,2,4322052,127748,4,0,0,4,0,.ctors,63,SHT_PROGBITS,3,5373952,131072,24,0,0,8,0,.dtors,70,SHT_PROGBITS,3,5373976,131096,16,0,0,8,0,.jcr,77,SHT_PROGBITS,3,5373992,131112,8,0,0,8,0,.data,82,SHT_PROGBITS,3,5374016,131136,36376,0,0,32,0,.bss,88,SHT_NOBITS,3,5410400,167512,45448,0,0,32,0,.comment,93,SHT_PROGBITS,0,0,167512,4212,0,0,1,0,.shstrtab,17,SHT_STRTAB,0,0,171724,102,0,0,1,0,.symtab,1,SHT_SYMTAB,0,0,172792,32952,14,463,8,24,.strtab,9,SHT_STRTAB,0,0,205744,19702,0,0,1,0
0d619c64155e0208fd545367565026e6,146888,24,3,True,SPARC,4,False,"DebugSectionDescriptor(stream=<_io.BytesIO object at 0x7f3505a3cb80>, name='.debug_info', global_offset=122685, size=366, address=0)","DebugSectionDescriptor(stream=<_io.BytesIO object at 0x7f3505a5a180>, name='.debug_aranges', global_offset=122622, size=32, address=0)","DebugSectionDescriptor(stream=<_io.BytesIO object at 0x7f3505a49630>, name='.debug_abbrev', global_offset=123051, size=251, address=0)","DebugSectionDescriptor(stream=<_io.BytesIO object at 0x7f3505a496d0>, name='.debug_frame', global_offset=123428, size=40, address=0)","DebugSectionDescriptor(stream=<_io.BytesIO object at 0x7f3505a524f0>, name='.debug_str', global_offset=123468, size=267, address=0)","DebugSectionDescriptor(stream=<_io.BytesIO object at 0x7f3505a499f0>, name='.debug_loc', global_offset=123735, size=110, address=0)","DebugSectionDescriptor(stream=<_io.BytesIO object at 0x7f3505a3c400>, name='.debug_ranges', global_offset=123845, size=24, address=0)","DebugSectionDescriptor(stream=<_io.BytesIO object at 0x7f3505a49540>, name='.debug_line', global_offset=123302, size=124, address=0)",,"DebugSectionDescriptor(stream=<_io.BytesIO object at 0x7f3505a3c2c0>, name='.debug_pubnames', global_offset=122654, size=31, address=0)",False,,SPARC,21,,17,SHT_STRTAB,0,0,123869,220,0,0,1,0,"[127, 69, 76, 70]",ELFCLASS32,ELFDATA2MSB,EV_CURRENT,ELFOSABI_SYSV,0,ET_EXEC,EM_SPARC,EV_CURRENT,65956,52,124092,0,52,32,3,40,24,21,PT_LOAD,0,118500,118500,5,65536,65536,65536,PT_LOAD,118500,1296,26772,6,65536,249572,249572,PT_GNU_STACK,0,0,0,6,4,0,0,,0,SHT_NULL,0,0,0,0,0,0,0,0,.init,27,SHT_PROGBITS,6,65684,148,28,0,0,4,0,.text,33,SHT_PROGBITS,6,65712,176,98868,0,0,4,0,.fini,39,SHT_PROGBITS,6,164580,99044,20,0,0,4,0,.rodata,45,SHT_PROGBITS,2,164600,99064,19432,0,0,8,0,.eh_frame,53,SHT_PROGBITS,2,184032,118496,4,0,0,4,0,.ctors,63,SHT_PROGBITS,3,249572,118500,8,0,0,4,0,.dtors,70,SHT_PROGBITS,3,249580,118508,8,0,0,4,0,.jcr,77,SHT_PROGBITS,3,249588,118516,4,0,0,4,0,.data,82,SHT_PROGBITS,3,249592,118520,1276,0,0,8,0,.bss,88,SHT_NOBITS,3,250872,119796,25472,0,0,8,0,.comment,93,SHT_PROGBITS,0,0,119796,2826,0,0,1,0,.shstrtab,17,SHT_STRTAB,0,0,123869,220,0,0,1,0,.symtab,1,SHT_SYMTAB,0,0,125052,12432,23,283,4,16,.strtab,9,SHT_STRTAB,0,0,137484,9404,0,0,1,0
4df56c3c04871b48fbea37a1b0fdc7cf,62604,10,3,False,x86,4,True,,,,,,,,,,,False,,x86,9,,1,SHT_STRTAB,0,0,62140,62,0,0,1,0,"[127, 69, 76, 70]",ELFCLASS32,ELFDATA2LSB,EV_CURRENT,ELFOSABI_SYSV,0,ET_EXEC,EM_386,EV_CURRENT,134513000,52,62204,0,52,32,3,40,10,9,PT_LOAD,0,60544,60544,5,4096,134512640,134512640,PT_LOAD,61440,700,27364,6,4096,134574080,134574080,PT_GNU_STACK,0,0,0,6,4,0,0,,0,SHT_NULL,0,0,0,0,0,0,0,0,.init,11,SHT_PROGBITS,6,134512788,148,28,0,0,1,0,.text,17,SHT_PROGBITS,6,134512816,176,49537,0,0,16,0,.fini,23,SHT_PROGBITS,6,134562353,49713,23,0,0,1,0,.rodata,29,SHT_PROGBITS,2,134562400,49760,10784,0,0,32,0,,,,,,,,,,,,.ctors,37,SHT_PROGBITS,3,134574080,61440,8,0,0,4,0,.dtors,44,SHT_PROGBITS,3,134574088,61448,8,0,0,4,0,,,,,,,,,,,,.data,51,SHT_PROGBITS,3,134574112,61472,668,0,0,32,0,.bss,57,SHT_NOBITS,3,134574784,62140,26660,0,0,32,0,,,,,,,,,,,,.shstrtab,1,SHT_STRTAB,0,0,62140,62,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,
0a4e9c2d1fd0cf4e9215b89f38067e1e,1599477,31,3,True,x86,4,True,"DebugSectionDescriptor(stream=<_io.BytesIO object at 0x7f35059fa090>, name='.debug_info', global_offset=1236829, size=2692, address=0)","DebugSectionDescriptor(stream=<_io.BytesIO object at 0x7f35059fa0e0>, name='.debug_aranges', global_offset=1236672, size=120, address=0)","DebugSectionDescriptor(stream=<_io.BytesIO object at 0x7f3505a07ef0>, name='.debug_abbrev', global_offset=1239521, size=312, address=0)","DebugSectionDescriptor(stream=<_io.BytesIO object at 0x7f3505a079a0>, name='.debug_frame', global_offset=1240472, size=20, address=0)","DebugSectionDescriptor(stream=<_io.BytesIO object at 0x7f3505a078b0>, name='.debug_str', global_offset=1240492, size=1722, address=0)",,,"DebugSectionDescriptor(stream=<_io.BytesIO object at 0x7f35059ffa40>, name='.debug_line', global_offset=1239833, size=636, address=0)",,"DebugSectionDescriptor(stream=<_io.BytesIO object at 0x7f3505a07f90>, name='.debug_pubnames', global_offset=1236792, size=37, address=0)",False,,x86,28,,17,SHT_STRTAB,0,0,1242214,352,0,0,1,0,"[127, 69, 76, 70]",ELFCLASS32,ELFDATA2LSB,EV_CURRENT,ELFOSABI_SYSV,0,ET_EXEC,EM_386,EV_CURRENT,134512864,52,1242568,0,52,32,3,40,31,28,PT_LOAD,0,1203380,1203380,5,4096,134512640,134512640,PT_LOAD,1204224,27624,315220,6,4096,135716864,135716864,PT_NOTE,,,,,,,,,0,SHT_NULL,0,0,0,0,0,0,0,0,.init,27,SHT_PROGBITS,6,134512820,180,23,0,0,4,0,.text,33,SHT_PROGBITS,6,134512864,224,966913,0,0,32,0,.fini,82,SHT_PROGBITS,6,135481608,968968,27,0,0,4,0,.rodata,88,SHT_PROGBITS,2,135481664,969024,101822,0,0,32,0,.eh_frame,153,SHT_PROGBITS,2,135583548,1070908,107772,0,0,4,0,.ctors,187,SHT_PROGBITS,3,135744328,1231688,64,0,0,4,0,.dtors,194,SHT_PROGBITS,3,135744392,1231752,8,0,0,4,0,.jcr,201,SHT_PROGBITS,3,135744400,1231760,4,0,0,4,0,.data,181,SHT_PROGBITS,3,135716864,1204224,27464,0,0,32,0,.bss,211,SHT_NOBITS,3,135744512,1231872,287552,0,0,32,0,.comment,236,SHT_PROGBITS,0,0,1231872,4794,0,0,1,0,.shstrtab,17,SHT_STRTAB,0,0,1242214,352,0,0,1,0,.symtab,1,SHT_SYMTAB,0,0,1243808,110160,30,845,4,16,.strtab,9,SHT_STRTAB,0,0,1353968,245509,0,0,1,0
2f77272f331f1f49f9d714cd4ff89992,74492,16,3,True,x86,4,True,,,,,,,,,,,False,,x86,13,,17,SHT_STRTAB,0,0,56438,111,0,0,1,0,"[127, 69, 76, 70]",ELFCLASS32,ELFDATA2LSB,EV_CURRENT,ELFOSABI_SYSV,0,ET_EXEC,EM_386,EV_CURRENT,134512996,52,56552,0,52,32,3,40,16,13,PT_LOAD,0,53088,53088,5,4096,134512640,134512640,PT_LOAD,53248,796,26624,6,4096,134565888,134565888,PT_GNU_STACK,0,0,0,6,4,0,0,,0,SHT_NULL,0,0,0,0,0,0,0,0,.init,27,SHT_PROGBITS,6,134512788,148,28,0,0,1,0,.text,33,SHT_PROGBITS,6,134512816,176,45192,0,0,16,0,.fini,39,SHT_PROGBITS,6,134558008,45368,23,0,0,1,0,.rodata,45,SHT_PROGBITS,2,134558048,45408,7676,0,0,32,0,.eh_frame,53,SHT_PROGBITS,2,134565724,53084,4,0,0,4,0,.ctors,63,SHT_PROGBITS,3,134565888,53248,8,0,0,4,0,.dtors,70,SHT_PROGBITS,3,134565896,53256,8,0,0,4,0,.jcr,77,SHT_PROGBITS,3,134565904,53264,4,0,0,4,0,.data,91,SHT_PROGBITS,3,134565920,53280,764,0,0,32,0,.bss,97,SHT_NOBITS,3,134566688,54044,25824,0,0,32,0,.comment,102,SHT_PROGBITS,0,0,54044,2394,0,0,1,0,.shstrtab,17,SHT_STRTAB,0,0,56438,111,0,0,1,0,.symtab,1,SHT_SYMTAB,0,0,57192,9984,15,223,4,16,.strtab,9,SHT_STRTAB,0,0,67176,7316,0,0,1,0
00fc1bc1205744cf93fc04fae7920218,186296,16,3,True,x86,4,True,,,,,,,,,,,False,,x86,13,,17,SHT_STRTAB,0,0,143780,111,0,0,1,0,"[127, 69, 76, 70]",ELFCLASS32,ELFDATA2LSB,EV_CURRENT,ELFOSABI_SYSV,0,ET_EXEC,EM_386,EV_CURRENT,134513000,52,143892,0,52,32,3,40,16,13,PT_LOAD,0,120776,120776,5,4096,134512640,134512640,PT_LOAD,120776,18576,54080,6,4096,134637512,134637512,PT_GNU_STACK,0,0,0,6,4,0,0,,0,SHT_NULL,0,0,0,0,0,0,0,0,.init,27,SHT_PROGBITS,6,134512788,148,28,0,0,1,0,.text,33,SHT_PROGBITS,6,134512816,176,107380,0,0,16,0,.fini,39,SHT_PROGBITS,6,134620196,107556,23,0,0,1,0,.rodata,45,SHT_PROGBITS,2,134620224,107584,13187,0,0,32,0,.eh_frame,53,SHT_PROGBITS,2,134633412,120772,4,0,0,4,0,.ctors,63,SHT_PROGBITS,3,134637512,120776,12,0,0,4,0,.dtors,70,SHT_PROGBITS,3,134637524,120788,8,0,0,4,0,.jcr,77,SHT_PROGBITS,3,134637532,120796,4,0,0,4,0,.data,91,SHT_PROGBITS,3,134637568,120832,18520,0,0,32,0,.bss,97,SHT_NOBITS,3,134656096,139352,35496,0,0,32,0,.comment,102,SHT_PROGBITS,0,0,139352,4428,0,0,1,0,.shstrtab,17,SHT_STRTAB,0,0,143780,111,0,0,1,0,.symtab,1,SHT_SYMTAB,0,0,144532,22096,15,470,4,16,.strtab,9,SHT_STRTAB,0,0,166628,19668,0,0,1,0
0c60ea7dd26828c94e742061ea198258,197741,20,3,True,ARM,4,True,"DebugSectionDescriptor(stream=<_io.BytesIO object at 0x7f3505a0b310>, name='.debug_info', global_offset=138224, size=1400, address=0)","DebugSectionDescriptor(stream=<_io.BytesIO object at 0x7f35059fdd60>, name='.debug_aranges', global_offset=137936, size=288, address=0)","DebugSectionDescriptor(stream=<_io.BytesIO object at 0x7f3505a0b4f0>, name='.debug_abbrev', global_offset=139624, size=180, address=0)","DebugSectionDescriptor(stream=<_io.BytesIO object at 0x7f3505a0b9f0>, name='.debug_frame', global_offset=142044, size=160, address=0)",,,,"DebugSectionDescriptor(stream=<_io.BytesIO object at 0x7f35059e7e50>, name='.debug_line', global_offset=139804, size=2237, address=0)",,,False,,ARM,17,,17,SHT_STRTAB,0,0,142204,168,0,0,1,0,"[127, 69, 76, 70]",ELFCLASS32,ELFDATA2LSB,EV_CURRENT,ELFOSABI_ARM,0,ET_EXEC,EM_ARM,EV_CURRENT,33168,52,142372,514,52,32,3,40,20,17,PT_LOAD,0,113576,113576,5,32768,32768,32768,PT_LOAD,114688,18780,52848,6,32768,180224,180224,PT_GNU_STACK,0,0,0,7,4,0,0,,0,SHT_NULL,0,0,0,0,0,0,0,0,.init,27,SHT_PROGBITS,6,32916,148,24,0,0,4,0,.text,33,SHT_PROGBITS,6,32944,176,103940,0,0,16,0,.fini,39,SHT_PROGBITS,6,136884,104116,20,0,0,4,0,.rodata,45,SHT_PROGBITS,2,136904,104136,9436,0,0,4,0,.eh_frame,53,SHT_PROGBITS,2,146340,113572,4,0,0,4,0,.ctors,63,SHT_PROGBITS,3,180224,114688,12,0,0,4,0,.dtors,70,SHT_PROGBITS,3,180236,114700,8,0,0,4,0,.jcr,77,SHT_PROGBITS,3,180244,114708,4,0,0,4,0,.data,82,SHT_PROGBITS,3,180256,114720,18748,0,0,32,0,.bss,88,SHT_NOBITS,3,199004,133468,34068,0,0,4,0,.comment,93,SHT_PROGBITS,0,0,133468,4468,0,0,1,0,.shstrtab,17,SHT_STRTAB,0,0,142204,168,0,0,1,0,.symtab,1,SHT_SYMTAB,0,0,143172,33856,19,1143,4,16,.strtab,9,SHT_STRTAB,0,0,177028,20713,0,0,1,0
