file_name,file_size,num_sections,num_segments,has_dwarf_info,dwarf_info_config_machine_arch,dwarf_info_config_default_address_size,dwarf_info_config_little_endian,dwarf_info_debug_info_sec_name,dwarf_info_debug_info_sec_global_offset,dwarf_info_debug_info_sec_size,dwarf_info_debug_info_sec_address,dwarf_info_debug_aranges_sec_name,dwarf_info_debug_aranges_sec_global_offset,dwarf_info_debug_aranges_sec_size,dwarf_info_debug_aranges_sec_address,dwarf_info_debug_abbrev_sec_name,dwarf_info_debug_abbrev_sec_global_offset,dwarf_info_debug_abbrev_sec_size,dwarf_info_debug_abbrev_sec_address,dwarf_info_debug_frame_sec_name,dwarf_info_debug_frame_sec_global_offset,dwarf_info_debug_frame_sec_size,dwarf_info_debug_frame_sec_address,dwarf_info_debug_str_sec_name,dwarf_info_debug_str_sec_global_offset,dwarf_info_debug_str_sec_size,dwarf_info_debug_str_sec_address,dwarf_info_debug_loc_sec_name,dwarf_info_debug_loc_sec_global_offset,dwarf_info_debug_loc_sec_size,dwarf_info_debug_loc_sec_address,dwarf_info_debug_ranges_sec_name,dwarf_info_debug_ranges_sec_global_offset,dwarf_info_debug_ranges_sec_size,dwarf_info_debug_ranges_sec_address,dwarf_info_debug_line_sec_name,dwarf_info_debug_line_sec_global_offset,dwarf_info_debug_line_sec_size,dwarf_info_debug_line_sec_address,dwarf_info_debug_pubtypes_sec_name,dwarf_info_debug_pubtypes_sec_global_offset,dwarf_info_debug_pubtypes_sec_size,dwarf_info_debug_pubtypes_sec_address,dwarf_info_debug_pubnames_sec_name,dwarf_info_debug_pubnames_sec_global_offset,dwarf_info_debug_pubnames_sec_size,dwarf_info_debug_pubnames_sec_address,has_ehabi_info,ehabi_infos,machine_arch,shstrndx,sec_header_sh_name,sec_header_sh_type,sec_header_sh_flags,sec_header_sh_addr,sec_header_sh_offset,sec_header_sh_size,sec_header_sh_link,sec_header_sh_info,sec_header_sh_addralign,sec_header_sh_entsize,elf_head_ident_EI_CLASS,elf_head_ident_EI_DATA,elf_head_ident_EI_OSABI,elf_head_ident_EI_ABIVERSION,elf_head_e_type,elf_head_e_machine,elf_head_e_entry,elf_head_e_phoff,elf_head_e_shoff,elf_head_e_flags,elf_head_e_ehsize,elf_head_e_phentsize,elf_head_e_phnum,elf_head_e_shentsize,elf_head_e_shnum,elf_head_e_shstrndx,seg0_head_p_type,seg1_head_p_type,seg2_head_p_type,section__sh_name,section__sh_type,section__sh_flags,section__sh_addr,section__sh_offset,section__sh_size,section__sh_link,section__sh_info,section__sh_addralign,section__sh_entsize,section_init,section_init_sh_name,section_init_sh_type,section_init_sh_flags,section_init_sh_addr,section_init_sh_offset,section_init_sh_size,section_init_sh_link,section_init_sh_info,section_init_sh_addralign,section_init_sh_entsize,section_text,section_text_sh_name,section_text_sh_type,section_text_sh_flags,section_text_sh_addr,section_text_sh_offset,section_text_sh_size,section_text_sh_link,section_text_sh_info,section_text_sh_addralign,section_text_sh_entsize,section_fini,section_fini_sh_name,section_fini_sh_type,section_fini_sh_flags,section_fini_sh_addr,section_fini_sh_offset,section_fini_sh_size,section_fini_sh_link,section_fini_sh_info,section_fini_sh_addralign,section_fini_sh_entsize,section_rodata,section_rodata_sh_name,section_rodata_sh_type,section_rodata_sh_flags,section_rodata_sh_addr,section_rodata_sh_offset,section_rodata_sh_size,section_rodata_sh_link,section_rodata_sh_info,section_rodata_sh_addralign,section_rodata_sh_entsize,section_data,section_data_sh_name,section_data_sh_type,section_data_sh_flags,section_data_sh_addr,section_data_sh_offset,section_data_sh_size,section_data_sh_link,section_data_sh_info,section_data_sh_addralign,section_data_sh_entsize,section_bss,section_bss_sh_name,section_bss_sh_type,section_bss_sh_flags,section_bss_sh_addr,section_bss_sh_offset,section_bss_sh_size,section_bss_sh_link,section_bss_sh_info,section_bss_sh_addralign,section_bss_sh_entsize,section_shstrtab,section_shstrtab_sh_name,section_shstrtab_sh_type,section_shstrtab_sh_flags,section_shstrtab_sh_addr,section_shstrtab_sh_offset,section_shstrtab_sh_size,section_shstrtab_sh_link,section_shstrtab_sh_info,section_shstrtab_sh_addralign,section_shstrtab_sh_entsize,seg0_PT_LOAD_p_offset,seg0_PT_LOAD_p_filesz,seg0_PT_LOAD_p_memsz,seg0_PT_LOAD_p_flags,seg0_PT_LOAD_p_align,seg0_PT_LOAD_p_vaddr,seg0_PT_LOAD_p_paddr,seg1_PT_LOAD_p_offset,seg1_PT_LOAD_p_filesz,seg1_PT_LOAD_p_memsz,seg1_PT_LOAD_p_flags,seg1_PT_LOAD_p_align,seg1_PT_LOAD_p_vaddr,seg1_PT_LOAD_p_paddr,seg2_PT_GNU_STACK_p_offset,seg2_PT_GNU_STACK_p_filesz,seg2_PT_GNU_STACK_p_memsz,seg2_PT_GNU_STACK_p_flags,seg2_PT_GNU_STACK_p_align,seg2_PT_GNU_STACK_p_vaddr,seg2_PT_GNU_STACK_p_paddr,section_ctors,section_ctors_sh_name,section_ctors_sh_type,section_ctors_sh_flags,section_ctors_sh_addr,section_ctors_sh_offset,section_ctors_sh_size,section_ctors_sh_link,section_ctors_sh_info,section_ctors_sh_addralign,section_ctors_sh_entsize,section_dtors,section_dtors_sh_name,section_dtors_sh_type,section_dtors_sh_flags,section_dtors_sh_addr,section_dtors_sh_offset,section_dtors_sh_size,section_dtors_sh_link,section_dtors_sh_info,section_dtors_sh_addralign,section_dtors_sh_entsize
32421533,41580,10,3,False,x86,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,x86,9,1,SHT_STRTAB,0,0,41116,62,0,0,1,0,ELFCLASS32,ELFDATA2LSB,ELFOSABI_SYSV,0,ET_EXEC,EM_386,134512984,52,41180,0,52,32,3,40,10,9,PT_LOAD,PT_LOAD,PT_GNU_STACK,0.0,SHT_NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.init,11.0,SHT_PROGBITS,6.0,134512788.0,148.0,17.0,0.0,0.0,1.0,0.0,.text,17.0,SHT_PROGBITS,6.0,134512816.0,176.0,38713.0,0.0,0.0,16.0,0.0,.fini,23.0,SHT_PROGBITS,6.0,134551529.0,38889.0,12.0,0.0,0.0,1.0,0.0,.rodata,29.0,SHT_PROGBITS,2.0,134551552.0,38912.0,1185.0,0.0,0.0,32.0,0.0,.data,51.0,SHT_PROGBITS,3.0,134553704.0,41064.0,52.0,0.0,0.0,4.0,0.0,.bss,57.0,SHT_NOBITS,3.0,134553760.0,41116.0,1928.0,0.0,0.0,32.0,0.0,.shstrtab,1.0,SHT_STRTAB,0.0,0.0,41116.0,62.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11670987,58284,12,3,False,PowerPC,4,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,PowerPC,11,1,SHT_STRTAB,0,0,57728,75,0,0,1,0,ELFCLASS32,ELFDATA2MSB,ELFOSABI_SYSV,0,ET_EXEC,EM_PPC,268435952,52,57804,0,52,32,3,40,12,11,PT_LOAD,PT_LOAD,PT_GNU_STACK,0.0,SHT_NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.init,11.0,SHT_PROGBITS,6.0,268435604.0,148.0,36.0,0.0,0.0,4.0,0.0,.text,17.0,SHT_PROGBITS,6.0,268435640.0,184.0,53948.0,0.0,0.0,4.0,0.0,.fini,23.0,SHT_PROGBITS,6.0,268489588.0,54132.0,32.0,0.0,0.0,4.0,0.0,.rodata,29.0,SHT_PROGBITS,2.0,268489620.0,54164.0,2960.0,0.0,0.0,4.0,0.0,.data,51.0,SHT_PROGBITS,3.0,268558360.0,57368.0,328.0,0.0,0.0,8.0,0.0,.bss,70.0,SHT_NOBITS,3.0,268558832.0,57728.0,724.0,0.0,0.0,4.0,0.0,.shstrtab,1.0,SHT_STRTAB,0.0,0.0,57728.0,75.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75546456,159932,16,3,True,x86,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,x86,13,17,SHT_STRTAB,0,0,117994,111,0,0,1,0,ELFCLASS32,ELFDATA2LSB,ELFOSABI_SYSV,0,ET_EXEC,EM_386,134512996,52,118108,0,52,32,3,40,16,13,PT_LOAD,PT_LOAD,PT_GNU_STACK,0.0,SHT_NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.init,27.0,SHT_PROGBITS,6.0,134512788.0,148.0,28.0,0.0,0.0,1.0,0.0,.text,33.0,SHT_PROGBITS,6.0,134512816.0,176.0,84456.0,0.0,0.0,16.0,0.0,.fini,39.0,SHT_PROGBITS,6.0,134597272.0,84632.0,23.0,0.0,0.0,1.0,0.0,.rodata,45.0,SHT_PROGBITS,2.0,134597312.0,84672.0,10368.0,0.0,0.0,32.0,0.0,.data,91.0,SHT_PROGBITS,3.0,134611840.0,95104.0,18552.0,0.0,0.0,32.0,0.0,.bss,97.0,SHT_NOBITS,3.0,134630400.0,113656.0,34976.0,0.0,0.0,32.0,0.0,.shstrtab,17.0,SHT_STRTAB,0.0,0.0,117994.0,111.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38924192,509456,30,9,True,x64,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,x64,29,1,SHT_STRTAB,0,0,507260,271,0,0,1,0,ELFCLASS64,ELFDATA2LSB,ELFOSABI_LINUX,0,ET_EXEC,EM_X86_64,4247312,64,507536,0,64,56,9,64,30,29,PT_PHDR,PT_INTERP,PT_LOAD,0.0,SHT_NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.init,126.0,SHT_PROGBITS,6.0,4239784.0,45480.0,26.0,0.0,0.0,4.0,0.0,.text,141.0,SHT_PROGBITS,6.0,4246576.0,52272.0,355410.0,0.0,0.0,16.0,0.0,.fini,147.0,SHT_PROGBITS,6.0,4601988.0,407684.0,9.0,0.0,0.0,4.0,0.0,.rodata,153.0,SHT_PROGBITS,2.0,4602016.0,407712.0,46872.0,0.0,0.0,32.0,0.0,.data,245.0,SHT_PROGBITS,3.0,6798648.0,507192.0,16.0,0.0,0.0,8.0,0.0,.bss,251.0,SHT_NOBITS,3.0,6798672.0,507208.0,288.0,0.0,0.0,16.0,0.0,.shstrtab,1.0,SHT_STRTAB,0.0,0.0,507260.0,271.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37231471,58284,12,3,False,PowerPC,4,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,PowerPC,11,1,SHT_STRTAB,0,0,57728,75,0,0,1,0,ELFCLASS32,ELFDATA2MSB,ELFOSABI_SYSV,0,ET_EXEC,EM_PPC,268435952,52,57804,0,52,32,3,40,12,11,PT_LOAD,PT_LOAD,PT_GNU_STACK,0.0,SHT_NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.init,11.0,SHT_PROGBITS,6.0,268435604.0,148.0,36.0,0.0,0.0,4.0,0.0,.text,17.0,SHT_PROGBITS,6.0,268435640.0,184.0,54016.0,0.0,0.0,4.0,0.0,.fini,23.0,SHT_PROGBITS,6.0,268489656.0,54200.0,32.0,0.0,0.0,4.0,0.0,.rodata,29.0,SHT_PROGBITS,2.0,268489688.0,54232.0,2952.0,0.0,0.0,4.0,0.0,.data,51.0,SHT_PROGBITS,3.0,268558360.0,57368.0,328.0,0.0,0.0,8.0,0.0,.bss,70.0,SHT_NOBITS,3.0,268558832.0,57728.0,724.0,0.0,0.0,4.0,0.0,.shstrtab,1.0,SHT_STRTAB,0.0,0.0,57728.0,75.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43077911,19976,29,9,True,x64,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,x64,28,1,SHT_STRTAB,0,0,17856,258,0,0,1,0,ELFCLASS64,ELFDATA2LSB,ELFOSABI_SYSV,0,ET_EXEC,EM_X86_64,4201472,64,18120,0,64,56,9,64,29,28,PT_PHDR,PT_INTERP,PT_LOAD,0.0,SHT_NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.init,126.0,SHT_PROGBITS,6.0,4199960.0,5656.0,26.0,0.0,0.0,4.0,0.0,.text,141.0,SHT_PROGBITS,6.0,4200912.0,6608.0,4786.0,0.0,0.0,16.0,0.0,.fini,147.0,SHT_PROGBITS,6.0,4205700.0,11396.0,9.0,0.0,0.0,4.0,0.0,.rodata,153.0,SHT_PROGBITS,2.0,4205712.0,11408.0,326.0,0.0,0.0,4.0,0.0,.data,232.0,SHT_PROGBITS,3.0,6308320.0,16864.0,940.0,0.0,0.0,32.0,0.0,.bss,238.0,SHT_NOBITS,3.0,6309312.0,17804.0,4304.0,0.0,0.0,64.0,0.0,.shstrtab,1.0,SHT_STRTAB,0.0,0.0,17856.0,258.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51669517,6408,29,9,True,x64,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,x64,28,1,SHT_STRTAB,0,0,4292,258,0,0,1,0,ELFCLASS64,ELFDATA2LSB,ELFOSABI_SYSV,0,ET_EXEC,EM_X86_64,4196448,64,4552,0,64,56,9,64,29,28,PT_PHDR,PT_INTERP,PT_LOAD,0.0,SHT_NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.init,126.0,SHT_PROGBITS,6.0,4195960.0,1656.0,26.0,0.0,0.0,4.0,0.0,.text,141.0,SHT_PROGBITS,6.0,4196240.0,1936.0,754.0,0.0,0.0,16.0,0.0,.fini,147.0,SHT_PROGBITS,6.0,4196996.0,2692.0,9.0,0.0,0.0,4.0,0.0,.rodata,153.0,SHT_PROGBITS,2.0,4197008.0,2704.0,60.0,0.0,0.0,4.0,0.0,.data,232.0,SHT_PROGBITS,3.0,6295680.0,4224.0,16.0,0.0,0.0,8.0,0.0,.bss,238.0,SHT_NOBITS,3.0,6295696.0,4240.0,8.0,0.0,0.0,1.0,0.0,.shstrtab,1.0,SHT_STRTAB,0.0,0.0,4292.0,258.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51969199,65576,10,3,False,Motorola 68000,4,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,Motorola 68000,9,1,SHT_STRTAB,0,0,65112,62,0,0,1,0,ELFCLASS32,ELFDATA2MSB,ELFOSABI_SYSV,0,ET_EXEC,EM_68K,2147483972,52,65176,0,52,32,3,40,10,9,PT_LOAD,PT_LOAD,PT_GNU_STACK,0.0,SHT_NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.init,11.0,SHT_PROGBITS,6.0,2147483796.0,148.0,20.0,0.0,0.0,2.0,0.0,.text,17.0,SHT_PROGBITS,6.0,2147483816.0,168.0,60786.0,0.0,0.0,4.0,0.0,.fini,23.0,SHT_PROGBITS,6.0,2147544602.0,60954.0,14.0,0.0,0.0,2.0,0.0,.rodata,29.0,SHT_PROGBITS,2.0,2147544616.0,60968.0,3588.0,0.0,0.0,2.0,0.0,.data,51.0,SHT_PROGBITS,3.0,2147556420.0,64580.0,532.0,0.0,0.0,4.0,0.0,.bss,57.0,SHT_NOBITS,3.0,2147556952.0,65112.0,852.0,0.0,0.0,4.0,0.0,.shstrtab,1.0,SHT_STRTAB,0.0,0.0,65112.0,62.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46595273,356760,29,9,True,x64,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,x64,28,1,SHT_STRTAB,0,0,354640,258,0,0,1,0,ELFCLASS64,ELFDATA2LSB,ELFOSABI_SYSV,0,ET_EXEC,EM_X86_64,4215584,64,354904,0,64,56,9,64,29,28,PT_PHDR,PT_INTERP,PT_LOAD,0.0,SHT_NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.init,126.0,SHT_PROGBITS,6.0,4205080.0,10776.0,26.0,0.0,0.0,4.0,0.0,.text,141.0,SHT_PROGBITS,6.0,4207344.0,13040.0,234658.0,0.0,0.0,16.0,0.0,.fini,147.0,SHT_PROGBITS,6.0,4442004.0,247700.0,9.0,0.0,0.0,4.0,0.0,.rodata,153.0,SHT_PROGBITS,2.0,4442016.0,247712.0,71422.0,0.0,0.0,32.0,0.0,.data,232.0,SHT_PROGBITS,3.0,6640736.0,349280.0,5348.0,0.0,0.0,32.0,0.0,.bss,238.0,SHT_NOBITS,3.0,6646112.0,354628.0,4616.0,0.0,0.0,32.0,0.0,.shstrtab,1.0,SHT_STRTAB,0.0,0.0,354640.0,258.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90958264,49756,10,3,False,x86,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,x86,9,1,SHT_STRTAB,0,0,49292,62,0,0,1,0,ELFCLASS32,ELFDATA2LSB,ELFOSABI_SYSV,0,ET_EXEC,EM_386,134512996,52,49356,0,52,32,3,40,10,9,PT_LOAD,PT_LOAD,PT_GNU_STACK,0.0,SHT_NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.init,11.0,SHT_PROGBITS,6.0,134512788.0,148.0,28.0,0.0,0.0,1.0,0.0,.text,17.0,SHT_PROGBITS,6.0,134512816.0,176.0,44854.0,0.0,0.0,16.0,0.0,.fini,23.0,SHT_PROGBITS,6.0,134557670.0,45030.0,23.0,0.0,0.0,1.0,0.0,.rodata,29.0,SHT_PROGBITS,2.0,134557696.0,45056.0,2944.0,0.0,0.0,32.0,0.0,.data,51.0,SHT_PROGBITS,3.0,134561824.0,49184.0,108.0,0.0,0.0,4.0,0.0,.bss,57.0,SHT_NOBITS,3.0,134561952.0,49292.0,1632.0,0.0,0.0,32.0,0.0,.shstrtab,1.0,SHT_STRTAB,0.0,0.0,49292.0,62.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87084218,141869,16,3,True,x86,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,x86,13,17,SHT_STRTAB,0,0,100750,111,0,0,1,0,ELFCLASS32,ELFDATA2LSB,ELFOSABI_SYSV,0,ET_EXEC,EM_386,134513000,52,100864,0,52,32,3,40,16,13,PT_LOAD,PT_LOAD,PT_GNU_STACK,0.0,SHT_NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.init,27.0,SHT_PROGBITS,6.0,134512788.0,148.0,28.0,0.0,0.0,1.0,0.0,.text,33.0,SHT_PROGBITS,6.0,134512816.0,176.0,68724.0,0.0,0.0,16.0,0.0,.fini,39.0,SHT_PROGBITS,6.0,134581540.0,68900.0,23.0,0.0,0.0,1.0,0.0,.rodata,45.0,SHT_PROGBITS,2.0,134581568.0,68928.0,8995.0,0.0,0.0,32.0,0.0,.data,91.0,SHT_PROGBITS,3.0,134594720.0,77984.0,18464.0,0.0,0.0,32.0,0.0,.bss,97.0,SHT_NOBITS,3.0,134613184.0,96448.0,20192.0,0.0,0.0,32.0,0.0,.shstrtab,17.0,SHT_STRTAB,0.0,0.0,100750.0,111.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19024180,62992,10,3,False,x86,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,x86,9,1,SHT_STRTAB,0,0,62528,62,0,0,1,0,ELFCLASS32,ELFDATA2LSB,ELFOSABI_SYSV,0,ET_EXEC,EM_386,134512996,52,62592,0,52,32,3,40,10,9,PT_LOAD,PT_LOAD,PT_GNU_STACK,0.0,SHT_NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.init,11.0,SHT_PROGBITS,6.0,134512788.0,148.0,28.0,0.0,0.0,1.0,0.0,.text,17.0,SHT_PROGBITS,6.0,134512816.0,176.0,56502.0,0.0,0.0,16.0,0.0,.fini,23.0,SHT_PROGBITS,6.0,134569318.0,56678.0,23.0,0.0,0.0,1.0,0.0,.rodata,29.0,SHT_PROGBITS,2.0,134569344.0,56704.0,5372.0,0.0,0.0,32.0,0.0,.data,51.0,SHT_PROGBITS,3.0,134578848.0,62112.0,416.0,0.0,0.0,32.0,0.0,.bss,57.0,SHT_NOBITS,3.0,134579264.0,62528.0,9920.0,0.0,0.0,32.0,0.0,.shstrtab,1.0,SHT_STRTAB,0.0,0.0,62528.0,62.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12075053,9072,31,9,True,x64,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,x64,28,17,SHT_STRTAB,0,0,6819,268,0,0,1,0,ELFCLASS64,ELFDATA2LSB,ELFOSABI_SYSV,0,ET_EXEC,EM_X86_64,4196032,64,7088,0,64,56,9,64,31,28,PT_PHDR,PT_INTERP,PT_LOAD,0.0,SHT_NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.init,142.0,SHT_PROGBITS,6.0,4195784.0,1480.0,26.0,0.0,0.0,4.0,0.0,.text,157.0,SHT_PROGBITS,6.0,4196032.0,1728.0,1042.0,0.0,0.0,16.0,0.0,.fini,163.0,SHT_PROGBITS,6.0,4197076.0,2772.0,9.0,0.0,0.0,4.0,0.0,.rodata,169.0,SHT_PROGBITS,2.0,4197088.0,2784.0,28.0,0.0,0.0,4.0,0.0,.data,248.0,SHT_PROGBITS,3.0,6295664.0,4208.0,16.0,0.0,0.0,8.0,0.0,.bss,254.0,SHT_NOBITS,3.0,6295680.0,4224.0,8.0,0.0,0.0,1.0,0.0,.shstrtab,17.0,SHT_STRTAB,0.0,0.0,6819.0,268.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50348434,23776,0,2,False,MIPS,4,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,MIPS,0,2135247942,16908544,0,0,131080,1,1069536,52,0,4103,ELFCLASS32,ELFDATA2MSB,ELFOSABI_SYSV,0,ET_EXEC,EM_MIPS,1069536,52,0,4103,52,32,2,40,0,0,PT_LOAD,PT_LOAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58367201,8568,31,9,True,x64,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,x64,28,17,SHT_STRTAB,0,0,6314,268,0,0,1,0,ELFCLASS64,ELFDATA2LSB,ELFOSABI_SYSV,0,ET_EXEC,EM_X86_64,4195296,64,6584,0,64,56,9,64,31,28,PT_PHDR,PT_INTERP,PT_LOAD,0.0,SHT_NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.init,142.0,SHT_PROGBITS,6.0,4195216.0,912.0,26.0,0.0,0.0,4.0,0.0,.text,157.0,SHT_PROGBITS,6.0,4195296.0,992.0,386.0,0.0,0.0,16.0,0.0,.fini,163.0,SHT_PROGBITS,6.0,4195684.0,1380.0,9.0,0.0,0.0,4.0,0.0,.rodata,169.0,SHT_PROGBITS,18.0,4195696.0,1392.0,4.0,0.0,0.0,4.0,4.0,.data,248.0,SHT_PROGBITS,3.0,6295584.0,4128.0,16.0,0.0,0.0,8.0,0.0,.bss,254.0,SHT_NOBITS,3.0,6295600.0,4144.0,8.0,0.0,0.0,1.0,0.0,.shstrtab,17.0,SHT_STRTAB,0.0,0.0,6314.0,268.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52370072,15521,30,8,True,x86,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,x86,27,17,SHT_STRTAB,0,0,10412,252,0,0,1,0,ELFCLASS32,ELFDATA2LSB,ELFOSABI_SYSV,0,ET_EXEC,EM_386,134515120,52,10664,0,52,32,8,40,30,27,PT_PHDR,PT_INTERP,PT_LOAD,0.0,SHT_NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.init,140.0,SHT_PROGBITS,6.0,134514484.0,1844.0,48.0,0.0,0.0,4.0,0.0,.text,146.0,SHT_PROGBITS,6.0,134515120.0,2480.0,6844.0,0.0,0.0,16.0,0.0,.fini,152.0,SHT_PROGBITS,6.0,134521964.0,9324.0,28.0,0.0,0.0,4.0,0.0,.rodata,158.0,SHT_PROGBITS,2.0,134521992.0,9352.0,59.0,0.0,0.0,4.0,0.0,.data,232.0,SHT_PROGBITS,3.0,134526720.0,9984.0,340.0,0.0,0.0,32.0,0.0,.bss,238.0,SHT_NOBITS,3.0,134527072.0,10324.0,288.0,0.0,0.0,32.0,0.0,.shstrtab,17.0,SHT_STRTAB,0.0,0.0,10412.0,252.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59697692,60680,30,9,True,x64,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,x64,29,1,SHT_STRTAB,0,0,58484,271,0,0,1,0,ELFCLASS64,ELFDATA2LSB,ELFOSABI_SYSV,0,ET_EXEC,EM_X86_64,4207600,64,58760,0,64,56,9,64,30,29,PT_PHDR,PT_INTERP,PT_LOAD,0.0,SHT_NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.init,126.0,SHT_PROGBITS,6.0,4201792.0,7488.0,26.0,0.0,0.0,4.0,0.0,.text,141.0,SHT_PROGBITS,6.0,4203440.0,9136.0,24729.0,0.0,0.0,16.0,0.0,.fini,147.0,SHT_PROGBITS,6.0,4228172.0,33868.0,9.0,0.0,0.0,4.0,0.0,.rodata,153.0,SHT_PROGBITS,2.0,4228192.0,33888.0,7738.0,0.0,0.0,32.0,0.0,.data,245.0,SHT_PROGBITS,3.0,6341440.0,49984.0,8448.0,0.0,0.0,32.0,0.0,.bss,251.0,SHT_NOBITS,3.0,6349888.0,58432.0,232.0,0.0,0.0,32.0,0.0,.shstrtab,1.0,SHT_STRTAB,0.0,0.0,58484.0,271.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
